epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.7719,0.62981,0.8769,0.98947,0.91871,0.75461,0.90409,0.53646,1.36023,1.59005,1.18335,4e-05,4e-05,4e-05
