epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.3507,1.45055,3.5053,1.50301,0.00381,0.90909,0.0223,0.01023,1.49517,4.14254,1.73078,4e-05,4e-05,4e-05
